2024-08-16 21:19:51 INFO 'query_baidu' start 680 tasks by parallel.
2024-08-16 21:19:58 SUCCESS Task (营销策划, 0) completed by parallel. Result is [{'关键词': '营销策划', '百度手机页码': 1, '百度手机排名': 1, '百度手机标题.... Used  6.93 seconds.
2024-08-16 21:29:24 SUCCESS Task (精准营销, 5) completed by serial. Result is []. Used  0.47 seconds.
2024-08-16 21:29:25 SUCCESS Task (精准营销, 6) completed by serial. Result is []. Used  0.47 seconds.
2024-08-16 21:29:25 SUCCESS Task (精准营销, 7) completed by serial. Result is []. Used  0.48 seconds.
2024-08-16 21:29:26 SUCCESS Task (精准营销, 8) completed by serial. Result is []. Used  0.45 seconds.
2024-08-16 21:29:26 SUCCESS Task (精准营销, 9) completed by serial. Result is []. Used  0.46 seconds.
2024-08-16 21:29:27 SUCCESS Task (今日头条, 0) completed by serial. Result is []. Used  0.48 seconds.
2024-08-16 21:29:27 SUCCESS Task (今日头条, 1) completed by serial. Result is []. Used  0.47 seconds.
2024-08-16 21:29:28 SUCCESS Task (今日头条, 2) completed by serial. Result is []. Used  0.47 seconds.
2024-08-16 21:29:29 SUCCESS Task (今日头条, 3) completed by serial. Result is []. Used  0.82 seconds.
2024-08-16 21:29:29 SUCCESS Task (今日头条, 4) completed by serial. Result is []. Used  0.48 seconds.
2024-08-16 21:29:29 SUCCESS Task (今日头条, 5) completed by serial. Result is []. Used  0.46 seconds.
2024-08-16 21:29:30 SUCCESS Task (今日头条, 6) completed by serial. Result is []. Used  0.46 seconds.
2024-08-16 21:29:30 SUCCESS Task (今日头条, 7) completed by serial. Result is []. Used  0.49 seconds.
2024-08-16 21:29:31 SUCCESS Task (今日头条, 8) completed by serial. Result is []. Used  0.46 seconds.
2024-08-16 21:29:31 SUCCESS Task (今日头条, 9) completed by serial. Result is []. Used  0.49 seconds.
2024-08-16 21:29:32 SUCCESS Task (兼职讲师, 0) completed by serial. Result is []. Used  0.48 seconds.
2024-08-16 21:29:32 SUCCESS Task (兼职讲师, 1) completed by serial. Result is []. Used  0.48 seconds.
2024-08-16 21:29:33 SUCCESS Task (兼职讲师, 2) completed by serial. Result is []. Used  0.46 seconds.
2024-08-16 21:29:33 SUCCESS Task (兼职讲师, 3) completed by serial. Result is []. Used  0.49 seconds.
2024-08-16 21:29:34 SUCCESS Task (兼职讲师, 4) completed by serial. Result is []. Used  0.46 seconds.
2024-08-16 21:29:34 SUCCESS Task (兼职讲师, 5) completed by serial. Result is []. Used  0.47 seconds.
2024-08-16 21:29:35 SUCCESS Task (兼职讲师, 6) completed by serial. Result is []. Used  0.45 seconds.
2024-08-16 21:29:35 SUCCESS Task (兼职讲师, 7) completed by serial. Result is []. Used  0.47 seconds.
2024-08-16 21:29:36 SUCCESS Task (兼职讲师, 8) completed by serial. Result is []. Used  0.47 seconds.
2024-08-16 21:29:36 SUCCESS Task (兼职讲师, 9) completed by serial. Result is []. Used  0.47 seconds.
2024-08-16 21:29:37 SUCCESS Task (兼职工作, 0) completed by serial. Result is []. Used  0.46 seconds.
2024-08-16 21:29:37 SUCCESS Task (兼职工作, 1) completed by serial. Result is []. Used  0.48 seconds.
2024-08-16 21:29:37 SUCCESS Task (兼职工作, 2) completed by serial. Result is []. Used  0.46 seconds.
2024-08-16 21:29:38 SUCCESS Task (兼职工作, 3) completed by serial. Result is []. Used  0.48 seconds.
2024-08-16 21:29:38 SUCCESS Task (兼职工作, 4) completed by serial. Result is []. Used  0.47 seconds.
2024-08-16 21:29:39 SUCCESS Task (兼职工作, 5) completed by serial. Result is []. Used  0.67 seconds.
2024-08-16 21:29:40 SUCCESS Task (兼职工作, 6) completed by serial. Result is []. Used  0.46 seconds.
2024-08-16 21:29:40 SUCCESS Task (兼职工作, 7) completed by serial. Result is []. Used  0.49 seconds.
2024-08-16 21:29:41 SUCCESS Task (兼职工作, 8) completed by serial. Result is []. Used  0.47 seconds.
2024-08-16 21:29:41 SUCCESS Task (兼职工作, 9) completed by serial. Result is []. Used  0.47 seconds.
2024-08-16 21:29:42 SUCCESS Task (激活休眠, 0) completed by serial. Result is []. Used  0.65 seconds.
2024-08-16 21:29:42 SUCCESS Task (激活休眠, 1) completed by serial. Result is []. Used  0.46 seconds.
2024-08-16 21:29:43 SUCCESS Task (激活休眠, 2) completed by serial. Result is []. Used  0.48 seconds.
2024-08-16 21:29:43 SUCCESS Task (激活休眠, 3) completed by serial. Result is []. Used  0.48 seconds.
2024-08-16 21:29:44 SUCCESS Task (激活休眠, 4) completed by serial. Result is []. Used  0.47 seconds.
2024-08-16 21:29:44 SUCCESS Task (激活休眠, 5) completed by serial. Result is []. Used  0.64 seconds.
2024-08-16 21:29:45 SUCCESS Task (激活休眠, 6) completed by serial. Result is []. Used  0.91 seconds.
2024-08-16 21:29:46 SUCCESS Task (激活休眠, 7) completed by serial. Result is []. Used  0.48 seconds.
2024-08-16 21:29:46 SUCCESS Task (激活休眠, 8) completed by serial. Result is []. Used  0.46 seconds.
2024-08-16 21:29:47 SUCCESS Task (激活休眠, 9) completed by serial. Result is []. Used  0.48 seconds.
2024-08-16 21:29:47 SUCCESS Task (获客, 0) completed by serial. Result is []. Used  0.46 seconds.
2024-08-16 21:29:47 SUCCESS Task (获客, 1) completed by serial. Result is []. Used  0.44 seconds.
2024-08-16 21:29:48 SUCCESS Task (获客, 2) completed by serial. Result is []. Used  0.46 seconds.
2024-08-16 21:29:49 SUCCESS Task (获客, 3) completed by serial. Result is []. Used  1.05 seconds.
2024-08-16 21:29:49 SUCCESS Task (获客, 4) completed by serial. Result is []. Used  0.50 seconds.
2024-08-16 21:29:50 SUCCESS Task (获客, 5) completed by serial. Result is []. Used  0.47 seconds.
2024-08-16 21:29:50 SUCCESS Task (获客, 6) completed by serial. Result is []. Used  0.45 seconds.
2024-08-16 21:29:51 SUCCESS Task (获客, 7) completed by serial. Result is []. Used  0.75 seconds.
2024-08-16 21:29:52 SUCCESS Task (获客, 8) completed by serial. Result is []. Used  0.46 seconds.
2024-08-16 21:29:52 SUCCESS Task (获客, 9) completed by serial. Result is []. Used  0.46 seconds.
2024-08-16 21:29:52 SUCCESS Task (伙伴, 0) completed by serial. Result is []. Used  0.47 seconds.
2024-08-16 21:29:53 SUCCESS Task (伙伴, 1) completed by serial. Result is []. Used  0.48 seconds.
2024-08-16 21:29:53 SUCCESS Task (伙伴, 2) completed by serial. Result is []. Used  0.48 seconds.
2024-08-16 21:29:54 SUCCESS Task (伙伴, 3) completed by serial. Result is []. Used  0.48 seconds.
2024-08-16 21:29:54 SUCCESS Task (伙伴, 4) completed by serial. Result is []. Used  0.43 seconds.
2024-08-16 21:29:55 SUCCESS Task (伙伴, 5) completed by serial. Result is []. Used  0.48 seconds.
2024-08-16 21:29:55 SUCCESS Task (伙伴, 6) completed by serial. Result is []. Used  0.45 seconds.
2024-08-16 21:29:56 SUCCESS Task (伙伴, 7) completed by serial. Result is []. Used  0.46 seconds.
2024-08-16 21:29:56 SUCCESS Task (伙伴, 8) completed by serial. Result is []. Used  0.45 seconds.
2024-08-16 21:29:57 SUCCESS Task (伙伴, 9) completed by serial. Result is []. Used  0.49 seconds.
2024-08-16 21:29:57 SUCCESS Task (互推, 0) completed by serial. Result is []. Used  0.46 seconds.
2024-08-16 21:29:58 SUCCESS Task (互推, 1) completed by serial. Result is []. Used  0.45 seconds.
2024-08-16 21:29:58 SUCCESS Task (互推, 2) completed by serial. Result is []. Used  0.43 seconds.
2024-08-16 21:29:59 SUCCESS Task (互推, 3) completed by serial. Result is []. Used  0.48 seconds.
2024-08-16 21:29:59 SUCCESS Task (互推, 4) completed by serial. Result is []. Used  0.45 seconds.
2024-08-16 21:29:59 SUCCESS Task (互推, 5) completed by serial. Result is []. Used  0.44 seconds.
2024-08-16 21:30:00 SUCCESS Task (互推, 6) completed by serial. Result is []. Used  0.46 seconds.
2024-08-16 21:30:00 SUCCESS Task (互推, 7) completed by serial. Result is []. Used  0.46 seconds.
2024-08-16 21:30:01 SUCCESS Task (互推, 8) completed by serial. Result is []. Used  0.45 seconds.
2024-08-16 21:30:01 SUCCESS Task (互推, 9) completed by serial. Result is []. Used  0.49 seconds.
2024-08-16 21:30:02 SUCCESS Task (互联网渠道交流, 0) completed by serial. Result is []. Used  0.47 seconds.
2024-08-16 21:30:02 SUCCESS Task (互联网渠道交流, 1) completed by serial. Result is []. Used  0.46 seconds.
2024-08-16 21:30:03 SUCCESS Task (互联网渠道交流, 2) completed by serial. Result is []. Used  0.48 seconds.
2024-08-16 21:30:04 SUCCESS Task (互联网渠道交流, 3) completed by serial. Result is [{'关键词': '互联网渠道交流', '百度手机页码': 4, '百度手机排名': 1, '百度手.... Used  1.20 seconds.
2024-08-16 21:30:04 SUCCESS Task (互联网渠道交流, 4) completed by serial. Result is []. Used  0.49 seconds.
2024-08-16 21:30:05 SUCCESS Task (互联网渠道交流, 5) completed by serial. Result is []. Used  0.49 seconds.
2024-08-16 21:30:05 SUCCESS Task (互联网渠道交流, 6) completed by serial. Result is []. Used  0.47 seconds.
2024-08-16 21:30:06 SUCCESS Task (互联网渠道交流, 7) completed by serial. Result is []. Used  0.49 seconds.
2024-08-16 21:30:06 SUCCESS Task (互联网渠道交流, 8) completed by serial. Result is []. Used  0.51 seconds.
2024-08-16 21:30:07 SUCCESS Task (互联网渠道交流, 9) completed by serial. Result is []. Used  0.46 seconds.
2024-08-16 21:30:07 SUCCESS Task (公众号, 0) completed by serial. Result is []. Used  0.46 seconds.
2024-08-16 21:30:08 SUCCESS Task (公众号, 1) completed by serial. Result is []. Used  0.47 seconds.
2024-08-16 21:30:08 SUCCESS Task (公众号, 2) completed by serial. Result is []. Used  0.73 seconds.
2024-08-16 21:30:10 SUCCESS Task (公众号, 3) completed by serial. Result is []. Used  1.06 seconds.
2024-08-16 21:30:10 SUCCESS Task (公众号, 4) completed by serial. Result is []. Used  0.89 seconds.
2024-08-16 21:30:11 SUCCESS Task (公众号, 5) completed by serial. Result is []. Used  0.84 seconds.
2024-08-16 21:30:12 SUCCESS Task (公众号, 6) completed by serial. Result is []. Used  0.82 seconds.
2024-08-16 21:30:13 SUCCESS Task (公众号, 7) completed by serial. Result is []. Used  0.91 seconds.
2024-08-16 21:30:14 SUCCESS Task (公众号, 8) completed by serial. Result is []. Used  0.80 seconds.
2024-08-16 21:30:15 SUCCESS Task (公众号, 9) completed by serial. Result is []. Used  0.80 seconds.
2024-08-16 21:30:15 SUCCESS Task (公司初创, 0) completed by serial. Result is []. Used  0.80 seconds.
2024-08-16 21:30:16 SUCCESS Task (公司初创, 1) completed by serial. Result is []. Used  0.79 seconds.
2024-08-16 21:30:17 SUCCESS Task (公司初创, 2) completed by serial. Result is []. Used  0.86 seconds.
2024-08-16 21:30:18 SUCCESS Task (公司初创, 3) completed by serial. Result is []. Used  0.82 seconds.
2024-08-16 21:30:19 SUCCESS Task (公司初创, 4) completed by serial. Result is []. Used  0.79 seconds.
2024-08-16 21:30:20 SUCCESS Task (公司初创, 5) completed by serial. Result is []. Used  0.89 seconds.
2024-08-16 21:30:20 SUCCESS Task (公司初创, 6) completed by serial. Result is []. Used  0.82 seconds.
2024-08-16 21:30:21 SUCCESS Task (公司初创, 7) completed by serial. Result is []. Used  0.78 seconds.
2024-08-16 21:30:22 SUCCESS Task (公司初创, 8) completed by serial. Result is []. Used  0.81 seconds.
2024-08-16 21:30:23 SUCCESS Task (公司初创, 9) completed by serial. Result is []. Used  0.86 seconds.
2024-08-16 21:30:24 SUCCESS Task (干货, 0) completed by serial. Result is []. Used  0.80 seconds.
2024-08-16 21:30:25 SUCCESS Task (干货, 1) completed by serial. Result is []. Used  0.96 seconds.
2024-08-16 21:30:26 SUCCESS Task (干货, 2) completed by serial. Result is []. Used  1.05 seconds.
2024-08-16 21:30:26 SUCCESS Task (干货, 3) completed by serial. Result is []. Used  0.84 seconds.
2024-08-16 21:30:27 SUCCESS Task (干货, 4) completed by serial. Result is []. Used  0.81 seconds.
2024-08-16 21:30:28 SUCCESS Task (干货, 5) completed by serial. Result is []. Used  0.81 seconds.
2024-08-16 21:30:29 SUCCESS Task (干货, 6) completed by serial. Result is []. Used  0.78 seconds.
2024-08-16 21:30:30 SUCCESS Task (干货, 7) completed by serial. Result is []. Used  1.03 seconds.
2024-08-16 21:30:31 SUCCESS Task (干货, 8) completed by serial. Result is []. Used  1.04 seconds.
2024-08-16 21:30:32 SUCCESS Task (干货, 9) completed by serial. Result is []. Used  0.78 seconds.
2024-08-16 21:30:33 SUCCESS Task (对接, 0) completed by serial. Result is []. Used  0.82 seconds.
2024-08-16 21:30:33 SUCCESS Task (对接, 1) completed by serial. Result is []. Used  0.79 seconds.
2024-08-16 21:30:34 SUCCESS Task (对接, 2) completed by serial. Result is []. Used  0.80 seconds.
2024-08-16 21:30:35 SUCCESS Task (对接, 3) completed by serial. Result is []. Used  0.89 seconds.
2024-08-16 21:30:36 SUCCESS Task (对接, 4) completed by serial. Result is []. Used  0.56 seconds.
2024-08-16 21:30:36 SUCCESS Task (对接, 5) completed by serial. Result is []. Used  0.52 seconds.
2024-08-16 21:30:37 SUCCESS Task (对接, 6) completed by serial. Result is []. Used  0.49 seconds.
2024-08-16 21:30:37 SUCCESS Task (对接, 7) completed by serial. Result is []. Used  0.48 seconds.
2024-08-16 21:30:38 SUCCESS Task (对接, 8) completed by serial. Result is []. Used  0.49 seconds.
2024-08-16 21:30:38 SUCCESS Task (对接, 9) completed by serial. Result is []. Used  0.66 seconds.
2024-08-16 21:30:39 SUCCESS Task (独特, 0) completed by serial. Result is []. Used  1.05 seconds.
2024-08-16 21:30:40 SUCCESS Task (独特, 1) completed by serial. Result is []. Used  0.53 seconds.
2024-08-16 21:30:40 SUCCESS Task (独特, 2) completed by serial. Result is []. Used  0.51 seconds.
2024-08-16 21:30:41 SUCCESS Task (独特, 3) completed by serial. Result is []. Used  0.51 seconds.
2024-08-16 21:30:41 SUCCESS Task (独特, 4) completed by serial. Result is []. Used  0.48 seconds.
2024-08-16 21:30:42 SUCCESS Task (独特, 5) completed by serial. Result is []. Used  0.51 seconds.
2024-08-16 21:30:42 SUCCESS Task (独特, 6) completed by serial. Result is []. Used  0.51 seconds.
2024-08-16 21:30:43 SUCCESS Task (独特, 7) completed by serial. Result is []. Used  0.51 seconds.
2024-08-16 21:30:43 SUCCESS Task (独特, 8) completed by serial. Result is []. Used  0.50 seconds.
2024-08-16 21:30:44 SUCCESS Task (独特, 9) completed by serial. Result is []. Used  0.51 seconds.
2024-08-16 21:30:44 SUCCESS Task (抖音, 0) completed by serial. Result is []. Used  0.51 seconds.
2024-08-16 21:30:45 SUCCESS Task (抖音, 1) completed by serial. Result is []. Used  0.55 seconds.
2024-08-16 21:30:45 SUCCESS Task (抖音, 2) completed by serial. Result is []. Used  0.46 seconds.
2024-08-16 21:30:46 SUCCESS Task (抖音, 3) completed by serial. Result is []. Used  0.50 seconds.
2024-08-16 21:30:46 SUCCESS Task (抖音, 4) completed by serial. Result is []. Used  0.51 seconds.
2024-08-16 21:30:47 SUCCESS Task (抖音, 5) completed by serial. Result is []. Used  0.53 seconds.
2024-08-16 21:30:47 SUCCESS Task (抖音, 6) completed by serial. Result is []. Used  0.51 seconds.
2024-08-16 21:30:48 SUCCESS Task (抖音, 7) completed by serial. Result is []. Used  0.51 seconds.
2024-08-16 21:30:48 SUCCESS Task (抖音, 8) completed by serial. Result is []. Used  0.50 seconds.
2024-08-16 21:30:49 SUCCESS Task (抖音, 9) completed by serial. Result is []. Used  0.52 seconds.
2024-08-16 21:30:49 SUCCESS Task (董事长, 0) completed by serial. Result is []. Used  0.48 seconds.
2024-08-16 21:30:50 SUCCESS Task (董事长, 1) completed by serial. Result is []. Used  0.53 seconds.
2024-08-16 21:30:51 SUCCESS Task (董事长, 2) completed by serial. Result is []. Used  0.52 seconds.
2024-08-16 21:30:51 SUCCESS Task (董事长, 3) completed by serial. Result is []. Used  0.51 seconds.
2024-08-16 21:30:52 SUCCESS Task (董事长, 4) completed by serial. Result is []. Used  0.52 seconds.
2024-08-16 21:30:52 SUCCESS Task (董事长, 5) completed by serial. Result is []. Used  0.50 seconds.
2024-08-16 21:30:53 SUCCESS Task (董事长, 6) completed by serial. Result is []. Used  0.48 seconds.
2024-08-16 21:30:53 SUCCESS Task (董事长, 7) completed by serial. Result is []. Used  0.52 seconds.
2024-08-16 21:30:54 SUCCESS Task (董事长, 8) completed by serial. Result is []. Used  0.54 seconds.
2024-08-16 21:30:54 SUCCESS Task (董事长, 9) completed by serial. Result is []. Used  0.48 seconds.
2024-08-16 21:30:55 SUCCESS Task (电销, 0) completed by serial. Result is []. Used  0.51 seconds.
2024-08-16 21:30:55 SUCCESS Task (电销, 1) completed by serial. Result is []. Used  0.52 seconds.
2024-08-16 21:30:56 SUCCESS Task (电销, 2) completed by serial. Result is []. Used  0.51 seconds.
2024-08-16 21:30:56 SUCCESS Task (电销, 3) completed by serial. Result is []. Used  0.51 seconds.
2024-08-16 21:30:57 SUCCESS Task (电销, 4) completed by serial. Result is []. Used  0.51 seconds.
2024-08-16 21:30:57 SUCCESS Task (电销, 5) completed by serial. Result is []. Used  0.51 seconds.
2024-08-16 21:30:58 SUCCESS Task (电销, 6) completed by serial. Result is []. Used  0.52 seconds.
2024-08-16 21:30:58 SUCCESS Task (电销, 7) completed by serial. Result is []. Used  0.50 seconds.
2024-08-16 21:30:59 SUCCESS Task (电销, 8) completed by serial. Result is []. Used  0.49 seconds.
2024-08-16 21:30:59 SUCCESS Task (电销, 9) completed by serial. Result is []. Used  0.53 seconds.
2024-08-16 21:31:00 SUCCESS Task (电商, 0) completed by serial. Result is []. Used  0.86 seconds.
2024-08-16 21:31:01 SUCCESS Task (电商, 1) completed by serial. Result is []. Used  0.65 seconds.
2024-08-16 21:31:01 SUCCESS Task (电商, 2) completed by serial. Result is []. Used  0.52 seconds.
2024-08-16 21:31:02 SUCCESS Task (电商, 3) completed by serial. Result is []. Used  0.53 seconds.
2024-08-16 21:31:02 SUCCESS Task (电商, 4) completed by serial. Result is []. Used  0.59 seconds.
2024-08-16 21:31:03 SUCCESS Task (电商, 5) completed by serial. Result is []. Used  0.58 seconds.
2024-08-16 21:31:03 SUCCESS Task (电商, 6) completed by serial. Result is []. Used  0.55 seconds.
2024-08-16 21:31:04 SUCCESS Task (电商, 7) completed by serial. Result is []. Used  0.52 seconds.
2024-08-16 21:31:05 SUCCESS Task (电商, 8) completed by serial. Result is []. Used  0.53 seconds.
